dteday,season,year,month,hr,holiday,one_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count_cr
2012-09-10,Fall,2012,Sep,22,0,Monday,1,Clear,0.54,0.5152,0.52,15,144,159
2012-09-10,Fall,2012,Sep,23,0,Monday,1,Clear,0.54,0.5152,0.52,7,86,93
2012-09-11,Fall,2012,Sep,0,0,Tuesday,1,Clear,0.52,0.5,0.59,5,27,32
2012-09-11,Fall,2012,Sep,1,0,Tuesday,1,Clear,0.5,0.4848,0.63,0,10,10
2012-09-11,Fall,2012,Sep,2,0,Tuesday,1,Clear,0.48,0.4697,0.77,1,5,6
2012-09-11,Fall,2012,Sep,3,0,Tuesday,1,Clear,0.48,0.4697,0.67,1,7,8
2012-09-11,Fall,2012,Sep,4,0,Tuesday,1,Clear,0.48,0.4697,0.72,1,8,9
2012-09-11,Fall,2012,Sep,5,0,Tuesday,1,Clear,0.46,0.4545,0.72,3,41,44
2012-09-11,Fall,2012,Sep,6,0,Tuesday,1,Clear,0.46,0.4545,0.77,11,200,211
2012-09-11,Fall,2012,Sep,7,0,Tuesday,1,Clear,0.5,0.4848,0.72,24,572,596
2012-09-11,Fall,2012,Sep,8,0,Tuesday,1,Clear,0.54,0.5152,0.68,48,702,750
2012-09-11,Fall,2012,Sep,9,0,Tuesday,1,Clear,0.6,0.6212,0.49,35,323,358
2012-09-11,Fall,2012,Sep,10,0,Tuesday,1,Clear,0.62,0.6212,0.38,54,142,196
2012-09-11,Fall,2012,Sep,11,0,Tuesday,1,Clear,0.64,0.6212,0.33,60,187,247
2012-09-11,Fall,2012,Sep,12,0,Tuesday,1,Clear,0.64,0.6212,0.33,62,254,316
2012-09-11,Fall,2012,Sep,13,0,Tuesday,1,Clear,0.66,0.6212,0.29,72,256,328
2012-09-11,Fall,2012,Sep,14,0,Tuesday,1,Clear,0.68,0.6212,0.3,74,181,255
2012-09-11,Fall,2012,Sep,15,0,Tuesday,1,Clear,0.7,0.6364,0.28,73,253,326
2012-09-11,Fall,2012,Sep,16,0,Tuesday,1,Clear,0.7,0.6364,0.28,99,437,536
2012-09-11,Fall,2012,Sep,17,0,Tuesday,1,Clear,0.7,0.6364,0.28,168,802,970
2012-09-11,Fall,2012,Sep,18,0,Tuesday,1,Clear,0.64,0.6212,0.36,110,767,877
2012-09-11,Fall,2012,Sep,19,0,Tuesday,1,Clear,0.62,0.6212,0.41,56,540,596
2012-09-11,Fall,2012,Sep,20,0,Tuesday,1,Clear,0.58,0.5455,0.56,40,421,461
2012-09-11,Fall,2012,Sep,21,0,Tuesday,1,Clear,0.56,0.5303,0.6,28,282,310
2012-09-11,Fall,2012,Sep,22,0,Tuesday,1,Clear,0.56,0.5303,0.64,27,189,216
2012-09-11,Fall,2012,Sep,23,0,Tuesday,1,Clear,0.54,0.5152,0.68,18,91,109
2012-09-12,Fall,2012,Sep,0,0,Wednesday,1,Clear,0.52,0.5,0.72,8,41,49
2012-09-12,Fall,2012,Sep,1,0,Wednesday,1,Clear,0.52,0.5,0.72,2,19,21
2012-09-12,Fall,2012,Sep,2,0,Wednesday,1,Clear,0.52,0.5,0.72,2,9,11
2012-09-12,Fall,2012,Sep,3,0,Wednesday,1,Clear,0.5,0.4848,0.77,0,7,7
2012-09-12,Fall,2012,Sep,4,0,Wednesday,1,Clear,0.5,0.4848,0.72,0,5,5
2012-09-12,Fall,2012,Sep,5,0,Wednesday,1,Clear,0.5,0.4848,0.72,4,44,48
2012-09-12,Fall,2012,Sep,6,0,Wednesday,1,Clear,0.5,0.4848,0.72,6,199,205
2012-09-12,Fall,2012,Sep,7,0,Wednesday,1,Clear,0.52,0.5,0.72,24,533,557
2012-09-12,Fall,2012,Sep,8,0,Wednesday,1,Clear,0.56,0.5303,0.64,43,727,770
2012-09-12,Fall,2012,Sep,9,0,Wednesday,1,Clear,0.6,0.6061,0.64,50,278,328
2012-09-12,Fall,2012,Sep,10,0,Wednesday,1,Clear,0.62,0.6061,0.61,57,148,205
2012-09-12,Fall,2012,Sep,11,0,Wednesday,1,Clear,0.66,0.6212,0.5,51,181,232
2012-09-12,Fall,2012,Sep,12,0,Wednesday,1,Clear,0.68,0.6364,0.36,88,264,352
2012-09-12,Fall,2012,Sep,13,0,Wednesday,1,Clear,0.7,0.6364,0.34,85,238,323
2012-09-12,Fall,2012,Sep,14,0,Wednesday,1,Clear,0.7,0.6364,0.37,78,200,278
2012-09-12,Fall,2012,Sep,15,0,Wednesday,1,Clear,0.72,0.6515,0.37,75,243,318
2012-09-12,Fall,2012,Sep,16,0,Wednesday,1,Clear,0.72,0.6515,0.37,90,419,509
2012-09-12,Fall,2012,Sep,17,0,Wednesday,1,Clear,0.7,0.6364,0.41,114,811,925
2012-09-12,Fall,2012,Sep,18,0,Wednesday,1,Clear,0.66,0.6212,0.44,91,886,977
2012-09-12,Fall,2012,Sep,19,0,Wednesday,1,Clear,0.64,0.6212,0.5,78,557,635
2012-09-12,Fall,2012,Sep,20,0,Wednesday,1,Clear,0.62,0.6212,0.57,38,432,470
2012-09-12,Fall,2012,Sep,21,0,Wednesday,1,Clear,0.6,0.6061,0.6,27,279,306
2012-09-12,Fall,2012,Sep,22,0,Wednesday,1,Clear,0.56,0.5303,0.64,23,189,212
2012-09-12,Fall,2012,Sep,23,0,Wednesday,1,Clear,0.56,0.5303,0.68,16,111,127
2012-09-13,Fall,2012,Sep,0,0,Thursday,1,Clear,0.56,0.5303,0.73,11,46,57
2012-09-13,Fall,2012,Sep,1,0,Thursday,1,Clear,0.54,0.5152,0.77,6,22,28
2012-09-13,Fall,2012,Sep,2,0,Thursday,1,Clear,0.54,0.5152,0.77,0,9,9
2012-09-13,Fall,2012,Sep,3,0,Thursday,1,Clear,0.52,0.5,0.83,2,9,11
2012-09-13,Fall,2012,Sep,4,0,Thursday,1,Clear,0.52,0.5,0.83,0,6,6
2012-09-13,Fall,2012,Sep,5,0,Thursday,1,Clear,0.52,0.5,0.83,3,54,57
2012-09-13,Fall,2012,Sep,6,0,Thursday,1,Clear,0.5,0.4848,0.82,9,186,195
2012-09-13,Fall,2012,Sep,7,0,Thursday,1,Clear,0.54,0.5152,0.77,22,549,571
2012-09-13,Fall,2012,Sep,8,0,Thursday,1,Clear,0.56,0.5303,0.73,33,725,758
2012-09-13,Fall,2012,Sep,9,0,Thursday,1,Clear,0.6,0.6061,0.64,46,292,338
2012-09-13,Fall,2012,Sep,10,0,Thursday,1,Clear,0.64,0.6212,0.61,63,149,212
2012-09-13,Fall,2012,Sep,11,0,Thursday,1,Clear,0.66,0.6212,0.5,71,183,254
2012-09-13,Fall,2012,Sep,12,0,Thursday,1,Clear,0.68,0.6364,0.44,57,240,297
2012-09-13,Fall,2012,Sep,13,0,Thursday,1,Clear,0.7,0.6364,0.42,60,223,283
2012-09-13,Fall,2012,Sep,14,0,Thursday,1,Clear,0.72,0.6515,0.39,60,214,274
2012-09-13,Fall,2012,Sep,15,0,Thursday,1,Clear,0.72,0.6515,0.42,99,253,352
2012-09-13,Fall,2012,Sep,16,0,Thursday,1,Clear,0.72,0.6515,0.39,85,406,491
2012-09-13,Fall,2012,Sep,17,0,Thursday,1,Clear,0.72,0.6515,0.42,97,787,884
2012-09-13,Fall,2012,Sep,18,0,Thursday,1,Clear,0.68,0.6364,0.57,108,744,852
2012-09-13,Fall,2012,Sep,19,0,Thursday,1,Clear,0.64,0.6061,0.65,80,594,674
2012-09-13,Fall,2012,Sep,20,0,Thursday,1,Clear,0.62,0.6061,0.69,55,408,463
2012-09-13,Fall,2012,Sep,21,0,Thursday,1,Clear,0.62,0.6061,0.65,26,291,317
2012-09-13,Fall,2012,Sep,22,0,Thursday,1,Clear,0.6,0.5909,0.69,28,223,251
2012-09-13,Fall,2012,Sep,23,0,Thursday,1,Clear,0.58,0.5455,0.73,33,137,170
2012-09-14,Fall,2012,Sep,0,0,Friday,1,Clear,0.56,0.5303,0.73,24,63,87
2012-09-14,Fall,2012,Sep,1,0,Friday,1,Clear,0.56,0.5303,0.73,6,35,41
2012-09-14,Fall,2012,Sep,2,0,Friday,1,Clear,0.56,0.5303,0.73,7,23,30
2012-09-14,Fall,2012,Sep,3,0,Friday,1,Clear,0.54,0.5152,0.77,5,9,14
2012-09-14,Fall,2012,Sep,4,0,Friday,1,Clear,0.54,0.5152,0.77,1,11,12
2012-09-14,Fall,2012,Sep,5,0,Friday,1,Clear,0.54,0.5152,0.83,1,40,41
2012-09-14,Fall,2012,Sep,6,0,Friday,1,Clear,0.54,0.5152,0.88,8,144,152
2012-09-14,Fall,2012,Sep,7,0,Friday,1,Misty,0.56,0.5303,0.88,17,437,454
2012-09-14,Fall,2012,Sep,8,0,Friday,1,Misty,0.6,0.5758,0.78,51,715,766
2012-09-14,Fall,2012,Sep,9,0,Friday,1,Misty,0.62,0.5909,0.78,46,301,347
2012-09-14,Fall,2012,Sep,10,0,Friday,1,Misty,0.68,0.6364,0.65,75,171,246
2012-09-14,Fall,2012,Sep,11,0,Friday,1,Misty,0.68,0.6364,0.61,84,196,280
2012-09-14,Fall,2012,Sep,12,0,Friday,1,Misty,0.7,0.6515,0.54,119,290,409
2012-09-14,Fall,2012,Sep,13,0,Friday,1,Misty,0.7,0.6515,0.54,107,301,408
2012-09-14,Fall,2012,Sep,14,0,Friday,1,Misty,0.72,0.6515,0.45,113,258,371
2012-09-14,Fall,2012,Sep,15,0,Friday,1,Misty,0.72,0.6667,0.48,94,273,367
2012-09-14,Fall,2012,Sep,16,0,Friday,1,Misty,0.72,0.6667,0.51,109,454,563
2012-09-14,Fall,2012,Sep,17,0,Friday,1,Clear,0.72,0.6667,0.51,137,757,894
2012-09-14,Fall,2012,Sep,18,0,Friday,1,Clear,0.72,0.6515,0.45,116,692,808
2012-09-14,Fall,2012,Sep,19,0,Friday,1,Clear,0.68,0.6364,0.57,83,496,579
2012-09-14,Fall,2012,Sep,20,0,Friday,1,Clear,0.66,0.6212,0.61,67,337,404
2012-09-14,Fall,2012,Sep,21,0,Friday,1,Clear,0.64,0.6061,0.73,42,270,312
2012-09-14,Fall,2012,Sep,22,0,Friday,1,Clear,0.62,0.5758,0.83,40,189,229
2012-09-14,Fall,2012,Sep,23,0,Friday,1,Clear,0.62,0.5909,0.78,27,168,195
2012-09-15,Fall,2012,Sep,0,0,Saturday,0,Clear,0.6,0.5606,0.83,38,169,207
2012-09-15,Fall,2012,Sep,1,0,Saturday,0,Clear,0.6,0.5909,0.73,8,101,109
2012-09-15,Fall,2012,Sep,2,0,Saturday,0,Clear,0.58,0.5455,0.78,18,75,93
2012-09-15,Fall,2012,Sep,3,0,Saturday,0,Clear,0.6,0.5909,0.73,6,31,37
2012-09-15,Fall,2012,Sep,4,0,Saturday,0,Misty,0.6,0.5909,0.69,3,3,6
2012-09-15,Fall,2012,Sep,5,0,Saturday,0,Clear,0.58,0.5455,0.6,1,15,16
2012-09-15,Fall,2012,Sep,6,0,Saturday,0,Clear,0.54,0.5152,0.49,6,27,33
2012-09-15,Fall,2012,Sep,7,0,Saturday,0,Clear,0.54,0.5152,0.52,10,63,73
2012-09-15,Fall,2012,Sep,8,0,Saturday,0,Clear,0.56,0.5303,0.49,43,169,212
2012-09-15,Fall,2012,Sep,9,0,Saturday,0,Clear,0.6,0.6212,0.43,79,263,342
2012-09-15,Fall,2012,Sep,10,0,Saturday,0,Clear,0.62,0.6212,0.41,119,323,442
2012-09-15,Fall,2012,Sep,11,0,Saturday,0,Clear,0.64,0.6212,0.38,228,399,627
2012-09-15,Fall,2012,Sep,12,0,Saturday,0,Clear,0.66,0.6212,0.36,287,419,706
2012-09-15,Fall,2012,Sep,13,0,Saturday,0,Clear,0.68,0.6364,0.36,327,377,704
2012-09-15,Fall,2012,Sep,14,0,Saturday,0,Clear,0.68,0.6364,0.34,325,390,715
2012-09-15,Fall,2012,Sep,15,0,Saturday,0,Misty,0.68,0.6364,0.34,312,342,654
2012-09-15,Fall,2012,Sep,16,0,Saturday,0,Misty,0.66,0.6212,0.36,350,433,783
2012-09-15,Fall,2012,Sep,17,0,Saturday,0,Misty,0.66,0.6212,0.36,295,434,729
2012-09-15,Fall,2012,Sep,18,0,Saturday,0,Misty,0.64,0.6212,0.36,232,382,614
2012-09-15,Fall,2012,Sep,19,0,Saturday,0,Clear,0.62,0.6212,0.41,169,309,478
2012-09-15,Fall,2012,Sep,20,0,Saturday,0,Clear,0.6,0.6212,0.43,89,241,330
2012-09-15,Fall,2012,Sep,21,0,Saturday,0,Clear,0.56,0.5303,0.52,86,210,296
2012-09-15,Fall,2012,Sep,22,0,Saturday,0,Clear,0.56,0.5303,0.52,82,197,279
2012-09-15,Fall,2012,Sep,23,0,Saturday,0,Clear,0.54,0.5152,0.6,47,182,229
2012-09-16,Fall,2012,Sep,0,0,Sunday,0,Clear,0.54,0.5152,0.64,28,123,151
2012-09-16,Fall,2012,Sep,1,0,Sunday,0,Clear,0.54,0.5152,0.64,35,82,117
2012-09-16,Fall,2012,Sep,2,0,Sunday,0,Clear,0.52,0.5,0.63,27,62,89
2012-09-16,Fall,2012,Sep,3,0,Sunday,0,Clear,0.5,0.4848,0.68,10,38,48
2012-09-16,Fall,2012,Sep,4,0,Sunday,0,Clear,0.5,0.4848,0.72,2,6,8
2012-09-16,Fall,2012,Sep,5,0,Sunday,0,Clear,0.5,0.4848,0.72,3,10,13
2012-09-16,Fall,2012,Sep,6,0,Sunday,0,Clear,0.5,0.4848,0.72,9,26,35
2012-09-16,Fall,2012,Sep,7,0,Sunday,0,Clear,0.5,0.4848,0.77,28,43,71
2012-09-16,Fall,2012,Sep,8,0,Sunday,0,Clear,0.54,0.5152,0.64,34,94,128
2012-09-16,Fall,2012,Sep,9,0,Sunday,0,Clear,0.58,0.5455,0.6,70,226,296
2012-09-16,Fall,2012,Sep,10,0,Sunday,0,Clear,0.62,0.6212,0.5,160,330,490
2012-09-16,Fall,2012,Sep,11,0,Sunday,0,Clear,0.64,0.6212,0.47,183,376,559
2012-09-16,Fall,2012,Sep,12,0,Sunday,0,Clear,0.66,0.6212,0.44,188,468,656
2012-09-16,Fall,2012,Sep,13,0,Sunday,0,Clear,0.64,0.6212,0.41,240,454,694
2012-09-16,Fall,2012,Sep,14,0,Sunday,0,Clear,0.66,0.6212,0.39,225,410,635
2012-09-16,Fall,2012,Sep,15,0,Sunday,0,Clear,0.64,0.6212,0.41,215,342,557
2012-09-16,Fall,2012,Sep,16,0,Sunday,0,Clear,0.64,0.6212,0.44,194,402,596
2012-09-16,Fall,2012,Sep,17,0,Sunday,0,Clear,0.66,0.6212,0.41,177,393,570
2012-09-16,Fall,2012,Sep,18,0,Sunday,0,Clear,0.62,0.6212,0.5,120,361,481
2012-09-16,Fall,2012,Sep,19,0,Sunday,0,Clear,0.62,0.6212,0.5,91,312,403
2012-09-16,Fall,2012,Sep,20,0,Sunday,0,Clear,0.6,0.6212,0.53,57,267,324
2012-09-16,Fall,2012,Sep,21,0,Sunday,0,Clear,0.6,0.6212,0.56,43,148,191
2012-09-16,Fall,2012,Sep,22,0,Sunday,0,Clear,0.56,0.5303,0.68,18,109,127
2012-09-16,Fall,2012,Sep,23,0,Sunday,0,Clear,0.54,0.5152,0.68,9,85,94
2012-09-17,Fall,2012,Sep,0,0,Monday,1,Clear,0.54,0.5152,0.68,14,31,45
2012-09-17,Fall,2012,Sep,1,0,Monday,1,Clear,0.52,0.5,0.72,9,12,21
2012-09-17,Fall,2012,Sep,2,0,Monday,1,Clear,0.52,0.5,0.72,5,8,13
2012-09-17,Fall,2012,Sep,3,0,Monday,1,Clear,0.5,0.4848,0.77,0,7,7
2012-09-17,Fall,2012,Sep,4,0,Monday,1,Clear,0.5,0.4848,0.77,2,9,11
2012-09-17,Fall,2012,Sep,5,0,Monday,1,Clear,0.48,0.4697,0.82,1,44,45
2012-09-17,Fall,2012,Sep,6,0,Monday,1,Clear,0.48,0.4697,0.82,7,157,164
2012-09-17,Fall,2012,Sep,7,0,Monday,1,Clear,0.52,0.5,0.77,18,474,492
2012-09-17,Fall,2012,Sep,8,0,Monday,1,Clear,0.54,0.5152,0.77,36,647,683
2012-09-17,Fall,2012,Sep,9,0,Monday,1,Clear,0.58,0.5455,0.68,34,265,299
2012-09-17,Fall,2012,Sep,10,0,Monday,1,Misty,0.62,0.6061,0.65,73,129,202
2012-09-17,Fall,2012,Sep,11,0,Monday,1,Misty,0.62,0.6061,0.69,61,191,252
2012-09-17,Fall,2012,Sep,12,0,Monday,1,Misty,0.62,0.6061,0.69,62,233,295
2012-09-17,Fall,2012,Sep,13,0,Monday,1,Clear,0.64,0.6061,0.65,112,231,343
2012-09-17,Fall,2012,Sep,14,0,Monday,1,Misty,0.64,0.6061,0.65,129,203,332
2012-09-17,Fall,2012,Sep,15,0,Monday,1,Misty,0.64,0.6061,0.65,82,256,338
2012-09-17,Fall,2012,Sep,16,0,Monday,1,Misty,0.64,0.6061,0.69,74,379,453
2012-09-17,Fall,2012,Sep,17,0,Monday,1,Misty,0.64,0.6061,0.65,102,740,842
2012-09-17,Fall,2012,Sep,18,0,Monday,1,Misty,0.62,0.5909,0.73,66,708,774
2012-09-17,Fall,2012,Sep,19,0,Monday,1,Misty,0.62,0.5909,0.73,51,435,486
2012-09-17,Fall,2012,Sep,20,0,Monday,1,Misty,0.62,0.5909,0.73,32,308,340
2012-09-17,Fall,2012,Sep,21,0,Monday,1,Light Snow,0.62,0.5758,0.83,28,205,233
2012-09-17,Fall,2012,Sep,22,0,Monday,1,Light Snow,0.62,0.5758,0.83,20,109,129
2012-09-17,Fall,2012,Sep,23,0,Monday,1,Light Snow,0.6,0.5152,0.94,4,66,70
2012-09-18,Fall,2012,Sep,0,0,Tuesday,1,Light Snow,0.6,0.5152,0.94,2,11,13
2012-09-18,Fall,2012,Sep,1,0,Tuesday,1,Light Snow,0.6,0.5152,0.94,0,5,5
2012-09-18,Fall,2012,Sep,2,0,Tuesday,1,Light Snow,0.6,0.5152,0.94,0,4,4
2012-09-18,Fall,2012,Sep,3,0,Tuesday,1,Misty,0.62,0.5455,0.94,0,6,6
2012-09-18,Fall,2012,Sep,4,0,Tuesday,1,Misty,0.62,0.5455,0.94,2,5,7
2012-09-18,Fall,2012,Sep,5,0,Tuesday,1,Misty,0.64,0.5758,0.89,3,45,48
2012-09-18,Fall,2012,Sep,6,0,Tuesday,1,Misty,0.64,0.5758,0.89,4,163,167
2012-09-18,Fall,2012,Sep,7,0,Tuesday,1,Misty,0.64,0.5758,0.89,13,343,356
2012-09-18,Fall,2012,Sep,8,0,Tuesday,1,Misty,0.66,0.6061,0.83,32,640,672
2012-09-18,Fall,2012,Sep,9,0,Tuesday,1,Misty,0.66,0.6061,0.83,27,266,293
2012-09-18,Fall,2012,Sep,10,0,Tuesday,1,Light Snow,0.68,0.6364,0.79,30,130,160
2012-09-18,Fall,2012,Sep,11,0,Tuesday,1,Misty,0.68,0.6364,0.79,36,115,151
2012-09-18,Fall,2012,Sep,12,0,Tuesday,1,Light Snow,0.68,0.6364,0.83,16,72,88
2012-09-18,Fall,2012,Sep,13,0,Tuesday,1,Misty,0.7,0.6667,0.74,17,97,114
2012-09-18,Fall,2012,Sep,14,0,Tuesday,1,Light Snow,0.6,0.5152,0.94,27,116,143
2012-09-18,Fall,2012,Sep,15,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,1,35,36
2012-09-18,Fall,2012,Sep,16,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,19,122,141
2012-09-18,Fall,2012,Sep,17,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,36,302,338
2012-09-18,Fall,2012,Sep,18,0,Tuesday,1,Misty,0.6,0.5455,0.88,19,262,281
2012-09-18,Fall,2012,Sep,19,0,Tuesday,1,Misty,0.6,0.5455,0.88,22,302,324
2012-09-18,Fall,2012,Sep,20,0,Tuesday,1,Misty,0.6,0.5455,0.88,19,271,290
2012-09-18,Fall,2012,Sep,21,0,Tuesday,1,Misty,0.6,0.5455,0.88,21,186,207
2012-09-18,Fall,2012,Sep,22,0,Tuesday,1,Light Snow,0.58,0.5455,0.83,14,137,151
2012-09-18,Fall,2012,Sep,23,0,Tuesday,1,Misty,0.56,0.5303,0.83,11,67,78
2012-09-19,Fall,2012,Sep,0,0,Wednesday,1,Misty,0.56,0.5303,0.68,3,23,26
2012-09-19,Fall,2012,Sep,1,0,Wednesday,1,Misty,0.54,0.5152,0.68,0,12,12
2012-09-19,Fall,2012,Sep,2,0,Wednesday,1,Misty,0.54,0.5152,0.64,0,3,3
2012-09-19,Fall,2012,Sep,3,0,Wednesday,1,Misty,0.52,0.5,0.63,1,4,5
2012-09-19,Fall,2012,Sep,4,0,Wednesday,1,Misty,0.52,0.5,0.68,0,10,10
2012-09-19,Fall,2012,Sep,5,0,Wednesday,1,Misty,0.52,0.5,0.68,2,54,56
2012-09-19,Fall,2012,Sep,6,0,Wednesday,1,Clear,0.52,0.5,0.63,6,166,172
2012-09-19,Fall,2012,Sep,7,0,Wednesday,1,Clear,0.52,0.5,0.63,16,529,545
2012-09-19,Fall,2012,Sep,8,0,Wednesday,1,Clear,0.52,0.5,0.59,39,758,797
2012-09-19,Fall,2012,Sep,9,0,Wednesday,1,Clear,0.54,0.5152,0.6,26,336,362
2012-09-19,Fall,2012,Sep,10,0,Wednesday,1,Clear,0.56,0.5303,0.52,23,169,192
2012-09-19,Fall,2012,Sep,11,0,Wednesday,1,Clear,0.6,0.6212,0.43,44,203,247
2012-09-19,Fall,2012,Sep,12,0,Wednesday,1,Clear,0.6,0.6212,0.43,53,260,313
2012-09-19,Fall,2012,Sep,13,0,Wednesday,1,Clear,0.6,0.6212,0.4,55,234,289
2012-09-19,Fall,2012,Sep,14,0,Wednesday,1,Clear,0.62,0.6212,0.38,59,227,286
2012-09-19,Fall,2012,Sep,15,0,Wednesday,1,Clear,0.62,0.6212,0.35,57,254,311
2012-09-19,Fall,2012,Sep,16,0,Wednesday,1,Clear,0.62,0.6212,0.35,69,397,466
2012-09-19,Fall,2012,Sep,17,0,Wednesday,1,Clear,0.6,0.6212,0.38,74,812,886
2012-09-19,Fall,2012,Sep,18,0,Wednesday,1,Clear,0.58,0.5455,0.4,85,807,892
2012-09-19,Fall,2012,Sep,19,0,Wednesday,1,Clear,0.56,0.5303,0.43,72,539,611
2012-09-19,Fall,2012,Sep,20,0,Wednesday,1,Clear,0.52,0.5,0.48,31,378,409
2012-09-19,Fall,2012,Sep,21,0,Wednesday,1,Clear,0.5,0.4848,0.59,25,324,349
2012-09-19,Fall,2012,Sep,22,0,Wednesday,1,Clear,0.5,0.4848,0.63,31,198,229
2012-09-19,Fall,2012,Sep,23,0,Wednesday,1,Clear,0.48,0.4697,0.67,17,106,123
2012-09-20,Fall,2012,Sep,0,0,Thursday,1,Clear,0.5,0.4848,0.63,12,46,58
2012-09-20,Fall,2012,Sep,1,0,Thursday,1,Clear,0.46,0.4545,0.72,4,14,18
2012-09-20,Fall,2012,Sep,2,0,Thursday,1,Clear,0.46,0.4545,0.72,2,9,11
2012-09-20,Fall,2012,Sep,3,0,Thursday,1,Clear,0.44,0.4394,0.77,0,6,6
2012-09-20,Fall,2012,Sep,4,0,Thursday,1,Clear,0.44,0.4394,0.77,0,6,6
2012-09-20,Fall,2012,Sep,5,0,Thursday,1,Clear,0.44,0.4394,0.77,4,52,56
2012-09-20,Fall,2012,Sep,6,0,Thursday,1,Clear,0.44,0.4394,0.77,9,161,170
2012-09-20,Fall,2012,Sep,7,0,Thursday,1,Clear,0.46,0.4545,0.82,20,514,534
2012-09-20,Fall,2012,Sep,8,0,Thursday,1,Clear,0.5,0.4848,0.68,44,746,790
2012-09-20,Fall,2012,Sep,9,0,Thursday,1,Clear,0.56,0.5303,0.6,25,330,355
2012-09-20,Fall,2012,Sep,10,0,Thursday,1,Clear,0.58,0.5455,0.53,33,157,190
2012-09-20,Fall,2012,Sep,11,0,Thursday,1,Clear,0.62,0.6212,0.43,37,206,243
2012-09-20,Fall,2012,Sep,12,0,Thursday,1,Clear,0.62,0.6212,0.43,57,233,290
2012-09-20,Fall,2012,Sep,13,0,Thursday,1,Clear,0.64,0.6212,0.44,68,268,336
2012-09-20,Fall,2012,Sep,14,0,Thursday,1,Clear,0.64,0.6212,0.47,76,222,298
2012-09-20,Fall,2012,Sep,15,0,Thursday,1,Clear,0.66,0.6212,0.47,60,231,291
2012-09-20,Fall,2012,Sep,16,0,Thursday,1,Clear,0.64,0.6212,0.47,72,385,457
2012-09-20,Fall,2012,Sep,17,0,Thursday,1,Clear,0.64,0.6212,0.5,91,885,976
2012-09-20,Fall,2012,Sep,18,0,Thursday,1,Clear,0.6,0.6212,0.56,119,781,900
2012-09-20,Fall,2012,Sep,19,0,Thursday,1,Clear,0.58,0.5455,0.6,69,534,603
2012-09-20,Fall,2012,Sep,20,0,Thursday,1,Clear,0.56,0.5303,0.64,57,360,417
2012-09-20,Fall,2012,Sep,21,0,Thursday,1,Clear,0.56,0.5303,0.64,28,246,274
2012-09-20,Fall,2012,Sep,22,0,Thursday,1,Clear,0.54,0.5152,0.73,35,252,287
2012-09-20,Fall,2012,Sep,23,0,Thursday,1,Clear,0.54,0.5152,0.68,17,137,154
2012-09-21,Fall,2012,Sep,0,0,Friday,1,Clear,0.54,0.5152,0.68,13,53,66
2012-09-21,Fall,2012,Sep,1,0,Friday,1,Clear,0.52,0.5,0.72,11,38,49
2012-09-21,Fall,2012,Sep,2,0,Friday,1,Clear,0.52,0.5,0.72,6,8,14
2012-09-21,Fall,2012,Sep,3,0,Friday,1,Clear,0.5,0.4848,0.77,1,11,12
2012-09-21,Fall,2012,Sep,4,0,Friday,1,Clear,0.5,0.4848,0.77,1,9,10
2012-09-21,Fall,2012,Sep,5,0,Friday,1,Clear,0.5,0.4848,0.82,2,47,49
2012-09-21,Fall,2012,Sep,6,0,Friday,1,Clear,0.5,0.4848,0.77,19,146,165
2012-09-21,Fall,2012,Sep,7,0,Friday,1,Clear,0.52,0.5,0.77,35,468,503
2012-09-21,Fall,2012,Sep,8,0,Friday,1,Clear,0.54,0.5152,0.73,31,726,757
2012-09-21,Fall,2012,Sep,9,0,Friday,1,Clear,0.58,0.5455,0.68,35,348,383
2012-09-21,Fall,2012,Sep,10,0,Friday,1,Clear,0.62,0.6061,0.61,44,181,225
2012-09-21,Fall,2012,Sep,11,0,Friday,1,Clear,0.66,0.6212,0.57,79,242,321
2012-09-21,Fall,2012,Sep,12,0,Friday,1,Clear,0.68,0.6364,0.57,84,305,389
2012-09-21,Fall,2012,Sep,13,0,Friday,1,Clear,0.7,0.6515,0.54,105,316,421
2012-09-21,Fall,2012,Sep,14,0,Friday,1,Clear,0.7,0.6515,0.54,113,299,412
2012-09-21,Fall,2012,Sep,15,0,Friday,1,Clear,0.7,0.6515,0.54,90,333,423
2012-09-21,Fall,2012,Sep,16,0,Friday,1,Clear,0.7,0.6515,0.54,103,464,567
2012-09-21,Fall,2012,Sep,17,0,Friday,1,Clear,0.68,0.6364,0.57,107,739,846
2012-09-21,Fall,2012,Sep,18,0,Friday,1,Clear,0.66,0.6212,0.61,106,699,805
2012-09-21,Fall,2012,Sep,19,0,Friday,1,Clear,0.64,0.6061,0.65,95,493,588
2012-09-21,Fall,2012,Sep,20,0,Friday,1,Clear,0.62,0.6061,0.69,54,315,369
2012-09-21,Fall,2012,Sep,21,0,Friday,1,Clear,0.6,0.5909,0.73,46,266,312
2012-09-21,Fall,2012,Sep,22,0,Friday,1,Clear,0.6,0.5909,0.73,47,248,295
2012-09-21,Fall,2012,Sep,23,0,Friday,1,Clear,0.6,0.5909,0.73,23,163,186
2012-09-22,Fall,2012,Sep,0,0,Saturday,0,Clear,0.6,0.5909,0.73,32,140,172
